Timestamp,Admit Status,Ethnicity/Race ,"Are you a historically Underrepresented Ethnic Minority (URM)? [i.e. Black/African-American, Latinx/Chicanx, Filipinx, Native American/Indigenous, or Pacific Islander/Native Hawaiian]",Do you identify with being differently-abled or as a Disabled Student Program (DSP) student?,Gender,Sexual Orientation,"Do you identify as a historically underrepresented gender or sexuality [i.e. Cisgender Woman, Gender Queer, Gender Non-Conforming, Non-Binary, Transgender Man, Transgender Woman, Asexual, Androphilia, BI-Curious, Bisual, Gray Asexualtiy, Gynephilia, Homosexual, Non-Heterosexual, Pansexual, Polysexual, Queer, Etc.]",Current Year ,What Are You Majoring in?,How Many Majors Are You Planning?,How Many Minors Are You Planning?,Socioeconomic Class,Club/Student Organization Involvement,Club Participation per Week,"When Joining Clubs/Student Organizations, Did You Have Any Knowledge in the Clubs'/Student Organizations' Subject Matter?",How Would You Rate the Climate of Clubs/Student Organizations at BERKELEY?,How Would You Rate the Climate of Clubs/Student Organizations YOU ARE IN?,How Would You Rate the Inclusiveness of Clubs/Student Organizations at BERKELEY? ,How Would You Rate the Inclusiveness of the Clubs/Student Organizations that YOU ARE IN? ,Do You Feel Welcome at Berkeley?,Do You Feel as if You Are Part of the Berkeley Community?,Do You Feel as if You Are Part of the Berkeley Engineering Community?,Do You Feel Safe at Berkeley?
4/20/2020 16:19:04,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),Chemical Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,4,2,5,3,4,3,1
4/20/2020 16:41:35,Fall Admit - Freshmen,White/Caucasian,No,Yes,Cisgender Woman,Bisexual,Yes,Sophmore (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,5,5,5,5,5,5
4/20/2020 17:13:34,Fall Admit - Freshmen,White/Caucasian,No,No,Man,Heterosexual,No,Junior (Undergraduate),"Civil and Environmental Engineering, Mechanical Engineering",Double Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,5,5,4,4,4,4
4/20/2020 17:14:03,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",5,5,5,5,5,5,5,5
4/20/2020 17:31:42,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Cisgender Woman,Heterosexual,No,Junior (Undergraduate),Bioengineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,5,2,5,4,2,4,4
4/20/2020 17:52:14,Fall Admit - Transfer/ReEntry,"Latinx/Chicanx, White/Caucasian",Yes,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",More Than 4 Clubs/Student Organizations,More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,3,5,4,5,4,5
4/20/2020 20:21:19,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,5,3,4,3,3,3,3
4/20/2020 22:09:47,Fall Admit - Transfer/ReEntry,East Asian,No,No,Cisgender Woman,Heterosexual,Yes,Junior (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,3,5,4,4,4,3
4/20/2020 22:12:41,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,No,Junior (Undergraduate),Industrial Engineering and Operations Research,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,"Yes, I Was Basically an Expert in the Subject Matter. (81- 100%)",3,4,1,5,4,4,5,2
4/20/2020 23:06:26,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Political Science,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,4,3,3,2,2,3,2
4/21/2020 1:33:58,Fall Admit - Transfer/ReEntry,South-East Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Computer Science,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,5,5
4/21/2020 10:38:29,Fall Admit - Transfer/ReEntry,East Asian,No,No,Female,Homosexual,No,Junior (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,4,4,4,4,3,3,3
4/21/2020 10:39:38,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,Yes,Senior (Undergraduate),Computer Science,Single Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,4,1,4,4,2,1,3
4/21/2020 11:04:14,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Electrical Engineering and Computer Science,Single Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,4,3,4,4,3,3,3
4/21/2020 12:14:32,Fall Admit - Freshmen,South Asian,No,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),Industrial Engineering and Operations Research,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,4,5
4/21/2020 16:36:09,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Senior (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,3,4,4,4,4,3
4/21/2020 18:19:04,Fall Admit - Freshmen,"Latinx/Chicanx, White/Caucasian",No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,5,3,3,4,5,5,4
4/21/2020 18:20:33,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Bisexual,Yes,Sophmore (Undergraduate),Physics,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,"Yes, I Was Basically an Expert in the Subject Matter. (81- 100%)",5,3,4,5,5,5,4,5
4/21/2020 18:23:33,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",More Than 4 Clubs/Student Organizations,More Than 8 Hours,"Yes, I Was Basically an Expert in the Subject Matter. (81- 100%)",4,5,3,4,4,5,5,4
4/21/2020 18:33:40,Fall Admit - Transfer/ReEntry,Latinx/Chicanx,Yes,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",5,5,3,5,4,5,5,4
4/21/2020 18:34:29,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Chemical Biology,Single Major,One Minor,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,3,4,2,3
4/21/2020 18:37:14,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Gray Asexual,Yes,Junior (Undergraduate),"Engineering Mathematics and Statistics, Engineering Physics",Double Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,3,4,5,5,,5
4/21/2020 18:37:51,Fall Admit - Freshmen,South Asian,No,No,Gender Non-Conforming,Pansexual,Yes,Freshman (Undergraduate),"Computer Science, Linguistics",Double Major,No Minors,"Middle Class ($99,000 to $149,999)",More Than 4 Clubs/Student Organizations,4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,5,3,4,4,4,5,5
4/21/2020 18:43:53,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,Yes,Senior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,4,3,4,5,5,5,5
4/21/2020 18:47:38,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Bisexual,Yes,Junior (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,5,4,5,5,5,5,3
4/21/2020 18:50:24,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Homosexual,Yes,Junior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,4,3,4,4,3,4,3
4/21/2020 18:54:06,Fall Admit - Freshmen,"South Asian, White/Caucasian",No,No,Cisgender Man,Bisexual,No,Junior (Undergraduate),"Electrical Engineering and Computer Science, Mechanical Engineering",Double Major,No Minors,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,6 - 7 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,3,5,4,5,5,4
4/21/2020 18:56:43,Fall Admit - Freshmen,"Black/African-American, White/Caucasian",Yes,No,Cisgender Woman,Heterosexual,Yes,5th year Senior (Graduate),Civil and Environmental Engineering,Single Major,Two Minors,"Working Poor ($20,000 to $44,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),1,3,1,2,2,4,3,3
4/21/2020 19:02:55,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),Bioengineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,5,4,5,4,4,4
4/21/2020 19:11:31,Fall Admit - Freshmen,"East Asian, White/Caucasian",No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Electrical Engineering and Computer Science,Single Major,One Minor,Decline to say,3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,4,4,5,5,5,5
4/21/2020 19:27:48,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Physics,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,4,5,5,4,4
4/21/2020 19:52:27,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Electrical Engineering and Computer Science,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,5,3,5,3,2,3,2
4/21/2020 20:15:25,Fall Admit - Freshmen,"White/Caucasian, Middle Eastern/North African",No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,4,5,5,5,5,5,5
4/21/2020 20:59:13,Spring Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Computer Science, Data Science, Economics",Triple Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,5,5
4/21/2020 21:09:57,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,5,5,4,5,4
4/21/2020 21:17:18,Fall Admit - Freshmen,White/Caucasian,No,Yes,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",5,5,4,5,5,5,4,5
4/21/2020 21:34:04,Fall Admit - Freshmen,South-East Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Computer Science, Economics",Triple Major,No Minors,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
4/21/2020 21:45:13,Fall Admit - Freshmen,White/Caucasian,No,Yes,Cisgender Woman,Heterosexual,Yes,Sophmore (Undergraduate),Bioengineering,Single Major,No Minors,"Working Poor ($20,000 to $44,999)",3 - 4 Clubs/Student Organizations,4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,4,3,4,4,5,4,3
4/21/2020 21:45:38,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Bioengineering, Data Science",Double Major,No Minors,"New Money ($150,000 to $199,999)",3 - 4 Clubs/Student Organizations,5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,3,4,4,4,3,3
4/21/2020 21:45:55,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Electrical Engineering and Computer Science,Single Major,One Minor,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,5,3,3,5,3
4/21/2020 21:46:20,Fall Admit - Freshmen,South-East Asian,No,Yes,Cisgender Woman,Bi-Curious,No,Senior (Undergraduate),Bioengineering,Single Major,No Minors,"Poverty Level (<$20,000)",3 - 4 Clubs/Student Organizations,2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,3,3,4,3,3,3,2
4/21/2020 22:04:08,Fall Admit - Freshmen,South Asian,No,Yes,Cisgender Woman,Heterosexual,Yes,Sophmore (Undergraduate),"Bioengineering, Electrical Engineering and Computer Science",Double Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,,3,4,2,3,3,3,4,4
4/21/2020 22:58:57,Spring Admit - Transfer/ReEntry,White/Caucasian,No,No,Decline to say,Heterosexual,No,Freshman (Undergraduate),Mechanical Engineering and Nuclear Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,4
4/21/2020 23:13:57,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Industrial Engineering and Operations Research,Single Major,No Minors,"New Money ($150,000 to $199,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,5,4,5,5,5,5,5
4/21/2020 23:32:21,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Bioengineering,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
4/21/2020 23:37:33,Fall Admit - Transfer/ReEntry,White/Caucasian,No,Yes,Cisgender Woman,Pansexual,Yes,Senior (Undergraduate),Electrical Engineering and Computer Science,Single Major,No Minors,"Working Poor ($20,000 to $44,999)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,4,5,5,5,5,4
4/22/2020 0:02:45,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Bioengineering,Single Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),6 - 7 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,4,2,2,4,4,3,3
4/22/2020 0:06:44,Fall Admit - Freshmen,South-East Asian,Yes,Yes,Cisgender Woman,Bisexual,Yes,Junior (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",5,5,5,5,5,5,5,4
4/22/2020 1:11:23,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Bioengineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
4/22/2020 4:04:42,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,5,5
4/22/2020 9:16:49,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,5,5,4,5,3
4/22/2020 11:42:05,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,Yes,Senior (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,4,5,5,5,3
4/22/2020 12:57:00,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Chemical Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,5 - 6 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,4,5,5,5,5,5
4/22/2020 14:35:10,Fall Admit - Freshmen,South Asian,No,No,Decline to say,Heterosexual,No,Junior (Undergraduate),Chemical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,5,5,5,5,5,5,4
4/22/2020 14:35:22,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Bisexual,No,Sophmore (Undergraduate),Chemical Engineering,Single Major,No Minors,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,6 - 7 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,5,5,5,3,5
4/22/2020 14:36:00,Fall Admit - Freshmen,Decline to say,Decline to say,Decline to say,Decline to say,Decline to say,Decline to say,Junior (Undergraduate),Chemical Engineering,Single Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,3,5
4/22/2020 14:38:02,Fall Admit - Freshmen,South-East Asian,No,No,Cisgender Man,Homosexual,Yes,Freshman (Undergraduate),"Chemical Engineering, Materials Science and Engineering",Single Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,5,4,5,3,2,2,4
4/22/2020 14:41:17,Fall Admit - Freshmen,South Asian,No,Yes,Non-Binary,Homosexual,Yes,Junior (Undergraduate),Chemical Biology,Single Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,3,3,3,2,2,2,3
4/22/2020 14:42:05,Fall Admit - Transfer/ReEntry,East Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Chemical Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,,3,4,4,1,4
4/22/2020 14:45:28,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Chemical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,2,5,5,4,4,5
4/22/2020 14:46:25,Fall Admit - Freshmen,South Asian,No,No,Decline to say,Decline to say,Decline to say,Junior (Undergraduate),Chemical Engineering,Single Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
4/22/2020 14:47:34,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Female,Straight ,No,Freshman (Undergraduate),Chemical Engineering,Single Major,No Minors,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,3,4,5
4/22/2020 14:53:01,Fall Admit - Freshmen,South Asian,No,No,Cisgender Woman,Heterosexual,Yes,Sophmore (Undergraduate),Chemical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,7 - 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,4,3,4,5,5,4,4
